X,Y,Theta
3.0,3.0,3.9269908169872414
2.997999333111037,2.997999333111037,3.9269908169872414
2.995998666222074,2.995998666222074,3.9269908169872414
2.993997999333111,2.993997999333111,3.9269908169872414
2.9919973324441482,2.9919973324441482,3.9269908169872414
2.989996665555185,2.989996665555185,3.9269908169872414
2.987995998666222,2.987995998666222,3.9269908169872414
2.985995331777259,2.985995331777259,3.9269908169872414
2.983994664888296,2.983994664888296,3.9269908169872414
2.981993997999333,2.981993997999333,3.9269908169872414
2.97999333111037,2.97999333111037,3.9269908169872414
2.977992664221407,2.977992664221407,3.9269908169872414
2.9759919973324442,2.9759919973324442,3.9269908169872414
2.9739913304434813,2.9739913304434813,3.9269908169872414
2.9719906635545184,2.9719906635545184,3.9269908169872414
2.969989996665555,2.969989996665555,3.9269908169872414
2.967989329776592,2.967989329776592,3.9269908169872414
2.965988662887629,2.965988662887629,3.9269908169872414
2.963987995998666,2.963987995998666,3.9269908169872414
2.961987329109703,2.961987329109703,3.9269908169872414
2.9599866622207403,2.9599866622207403,3.9269908169872414
2.9579859953317773,2.9579859953317773,3.9269908169872414
2.9559853284428144,2.9559853284428144,3.9269908169872414
2.9539846615538514,2.9539846615538514,3.9269908169872414
2.9519839946648885,2.9519839946648885,3.9269908169872414
2.949983327775925,2.949983327775925,3.9269908169872414
2.947982660886962,2.947982660886962,3.9269908169872414
2.945981993997999,2.945981993997999,3.9269908169872414
2.9439813271090363,2.9439813271090363,3.9269908169872414
2.9419806602200733,2.9419806602200733,3.9269908169872414
2.9399799933311104,2.9399799933311104,3.9269908169872414
2.9379793264421474,2.9379793264421474,3.9269908169872414
2.9359786595531845,2.9359786595531845,3.9269908169872414
2.9339779926642215,2.9339779926642215,3.9269908169872414
2.9319773257752586,2.9319773257752586,3.9269908169872414
2.929976658886295,2.929976658886295,3.9269908169872414
2.9279759919973323,2.9279759919973323,3.9269908169872414
2.9259753251083693,2.9259753251083693,3.9269908169872414
2.9239746582194064,2.9239746582194064,3.9269908169872414
2.9219739913304434,2.9219739913304434,3.9269908169872414
2.9199733244414805,2.9199733244414805,3.9269908169872414
2.9179726575525176,2.9179726575525176,3.9269908169872414
2.9159719906635546,2.9159719906635546,3.9269908169872414
2.9139713237745917,2.9139713237745917,3.9269908169872414
2.9119706568856287,2.9119706568856287,3.9269908169872414
2.9099699899966653,2.9099699899966653,3.9269908169872414
2.9079693231077024,2.9079693231077024,3.9269908169872414
2.9059686562187395,2.9059686562187395,3.9269908169872414
2.9039679893297765,2.9039679893297765,3.9269908169872414
2.9019673224408136,2.9019673224408136,3.9269908169872414
2.8999666555518506,2.8999666555518506,3.9269908169872414
2.8979659886628877,2.8979659886628877,3.9269908169872414
2.8959653217739247,2.8959653217739247,3.9269908169872414
2.893964654884962,2.893964654884962,3.9269908169872414
2.891963987995999,2.891963987995999,3.9269908169872414
2.8899633211070355,2.8899633211070355,3.9269908169872414
2.8879626542180725,2.8879626542180725,3.9269908169872414
2.8859619873291096,2.8859619873291096,3.9269908169872414
2.8839613204401466,2.8839613204401466,3.9269908169872414
2.8819606535511837,2.8819606535511837,3.9269908169872414
2.8799599866622208,2.8799599866622208,3.9269908169872414
2.877959319773258,2.877959319773258,3.9269908169872414
2.875958652884295,2.875958652884295,3.9269908169872414
2.873957985995332,2.873957985995332,3.9269908169872414
2.871957319106369,2.871957319106369,3.9269908169872414
2.8699566522174056,2.8699566522174056,3.9269908169872414
2.8679559853284426,2.8679559853284426,3.9269908169872414
2.8659553184394797,2.8659553184394797,3.9269908169872414
2.8639546515505168,2.8639546515505168,3.9269908169872414
2.861953984661554,2.861953984661554,3.9269908169872414
2.859953317772591,2.859953317772591,3.9269908169872414
2.857952650883628,2.857952650883628,3.9269908169872414
2.855951983994665,2.855951983994665,3.9269908169872414
2.853951317105702,2.853951317105702,3.9269908169872414
2.851950650216739,2.851950650216739,3.9269908169872414
2.8499499833277757,2.8499499833277757,3.9269908169872414
2.8479493164388128,2.8479493164388128,3.9269908169872414
2.84594864954985,2.84594864954985,3.9269908169872414
2.843947982660887,2.843947982660887,3.9269908169872414
2.841947315771924,2.841947315771924,3.9269908169872414
2.839946648882961,2.839946648882961,3.9269908169872414
2.837945981993998,2.837945981993998,3.9269908169872414
2.835945315105035,2.835945315105035,3.9269908169872414
2.833944648216072,2.833944648216072,3.9269908169872414
2.8319439813271092,2.8319439813271092,3.9269908169872414
2.829943314438146,2.829943314438146,3.9269908169872414
2.827942647549183,2.827942647549183,3.9269908169872414
2.82594198066022,2.82594198066022,3.9269908169872414
2.823941313771257,2.823941313771257,3.9269908169872414
2.821940646882294,2.821940646882294,3.9269908169872414
2.819939979993331,2.819939979993331,3.9269908169872414
2.817939313104368,2.817939313104368,3.9269908169872414
2.8159386462154052,2.8159386462154052,3.9269908169872414
2.8139379793264423,2.8139379793264423,3.9269908169872414
2.8119373124374794,2.8119373124374794,3.9269908169872414
2.809936645548516,2.809936645548516,3.9269908169872414
2.807935978659553,2.807935978659553,3.9269908169872414
2.80593531177059,2.80593531177059,3.9269908169872414
2.803934644881627,2.803934644881627,3.9269908169872414
2.801933977992664,2.801933977992664,3.9269908169872414
2.7999333111037013,2.7999333111037013,3.9269908169872414
2.7979326442147383,2.7979326442147383,3.9269908169872414
2.7959319773257754,2.7959319773257754,3.9269908169872414
2.7939313104368124,2.7939313104368124,3.9269908169872414
2.7919306435478495,2.7919306435478495,3.9269908169872414
2.789929976658886,2.789929976658886,3.9269908169872414
2.787929309769923,2.787929309769923,3.9269908169872414
2.78592864288096,2.78592864288096,3.9269908169872414
2.7839279759919973,2.7839279759919973,3.9269908169872414
2.7819273091030343,2.7819273091030343,3.9269908169872414
2.7799266422140714,2.7799266422140714,3.9269908169872414
2.7779259753251084,2.7779259753251084,3.9269908169872414
2.7759253084361455,2.7759253084361455,3.9269908169872414
2.7739246415471825,2.7739246415471825,3.9269908169872414
2.7719239746582196,2.7719239746582196,3.9269908169872414
2.769923307769256,2.769923307769256,3.9269908169872414
2.7679226408802933,2.7679226408802933,3.9269908169872414
2.7659219739913303,2.7659219739913303,3.9269908169872414
2.7639213071023674,2.7639213071023674,3.9269908169872414
2.7619206402134044,2.7619206402134044,3.9269908169872414
2.7599199733244415,2.7599199733244415,3.9269908169872414
2.7579193064354786,2.7579193064354786,3.9269908169872414
2.7559186395465156,2.7559186395465156,3.9269908169872414
2.7539179726575527,2.7539179726575527,3.9269908169872414
2.7519173057685897,2.7519173057685897,3.9269908169872414
2.7499166388796263,2.7499166388796263,3.9269908169872414
2.7479159719906634,2.7479159719906634,3.9269908169872414
2.7459153051017005,2.7459153051017005,3.9269908169872414
2.7439146382127375,2.7439146382127375,3.9269908169872414
2.7419139713237746,2.7419139713237746,3.9269908169872414
2.7399133044348116,2.7399133044348116,3.9269908169872414
2.7379126375458487,2.7379126375458487,3.9269908169872414
2.7359119706568857,2.7359119706568857,3.9269908169872414
2.733911303767923,2.733911303767923,3.9269908169872414
2.7319106368789594,2.7319106368789594,3.9269908169872414
2.7299099699899965,2.7299099699899965,3.9269908169872414
2.7279093031010335,2.7279093031010335,3.9269908169872414
2.7259086362120706,2.7259086362120706,3.9269908169872414
2.7239079693231076,2.7239079693231076,3.9269908169872414
2.7219073024341447,2.7219073024341447,3.9269908169872414
2.7199066355451818,2.7199066355451818,3.9269908169872414
2.717905968656219,2.717905968656219,3.9269908169872414
2.715905301767256,2.715905301767256,3.9269908169872414
2.713904634878293,2.713904634878293,3.9269908169872414
2.71190396798933,2.71190396798933,3.9269908169872414
2.7099033011003666,2.7099033011003666,3.9269908169872414
2.7079026342114036,2.7079026342114036,3.9269908169872414
2.7059019673224407,2.7059019673224407,3.9269908169872414
2.7039013004334778,2.7039013004334778,3.9269908169872414
2.701900633544515,2.701900633544515,3.9269908169872414
2.699899966655552,2.699899966655552,3.9269908169872414
2.697899299766589,2.697899299766589,3.9269908169872414
2.695898632877626,2.695898632877626,3.9269908169872414
2.693897965988663,2.693897965988663,3.9269908169872414
2.6918972990996997,2.6918972990996997,3.9269908169872414
2.6898966322107367,2.6898966322107367,3.9269908169872414
2.6878959653217738,2.6878959653217738,3.9269908169872414
2.685895298432811,2.685895298432811,3.9269908169872414
2.683894631543848,2.683894631543848,3.9269908169872414
2.681893964654885,2.681893964654885,3.9269908169872414
2.679893297765922,2.679893297765922,3.9269908169872414
2.677892630876959,2.677892630876959,3.9269908169872414
2.675891963987996,2.675891963987996,3.9269908169872414
2.673891297099033,2.673891297099033,3.9269908169872414
2.6718906302100702,2.6718906302100702,3.9269908169872414
2.669889963321107,2.669889963321107,3.9269908169872414
2.667889296432144,2.667889296432144,3.9269908169872414
2.665888629543181,2.665888629543181,3.9269908169872414
2.663887962654218,2.663887962654218,3.9269908169872414
2.661887295765255,2.661887295765255,3.9269908169872414
2.659886628876292,2.659886628876292,3.9269908169872414
2.657885961987329,2.657885961987329,3.9269908169872414
2.6558852950983662,2.6558852950983662,3.9269908169872414
2.6538846282094033,2.6538846282094033,3.9269908169872414
2.65188396132044,2.65188396132044,3.9269908169872414
2.649883294431477,2.649883294431477,3.9269908169872414
2.647882627542514,2.647882627542514,3.9269908169872414
2.645881960653551,2.645881960653551,3.9269908169872414
2.643881293764588,2.643881293764588,3.9269908169872414
2.641880626875625,2.641880626875625,3.9269908169872414
2.6398799599866623,2.6398799599866623,3.9269908169872414
2.6378792930976993,2.6378792930976993,3.9269908169872414
2.6358786262087364,2.6358786262087364,3.9269908169872414
2.6338779593197734,2.6338779593197734,3.9269908169872414
2.6318772924308105,2.6318772924308105,3.9269908169872414
2.629876625541847,2.629876625541847,3.9269908169872414
2.627875958652884,2.627875958652884,3.9269908169872414
2.625875291763921,2.625875291763921,3.9269908169872414
2.6238746248749583,2.6238746248749583,3.9269908169872414
2.6218739579859953,2.6218739579859953,3.9269908169872414
2.6198732910970324,2.6198732910970324,3.9269908169872414
2.6178726242080694,2.6178726242080694,3.9269908169872414
2.6158719573191065,2.6158719573191065,3.9269908169872414
2.6138712904301435,2.6138712904301435,3.9269908169872414
2.61187062354118,2.61187062354118,3.9269908169872414
2.609869956652217,2.609869956652217,3.9269908169872414
