X,Y,Theta
0.0,0.0,0.0
0.0,0.0,0.006285280400646468
0.0,0.0,0.012570560801292936
0.0,0.0,0.018855841201939404
0.0,0.0,0.025141121602585872
0.0,0.0,0.03142640200323234
0.0,0.0,0.03771168240387881
0.0,0.0,0.04399696280452528
0.0,0.0,0.050282243205171745
0.0,0.0,0.05656752360581821
0.0,0.0,0.06285280400646467
0.0,0.0,0.06913808440711115
0.0,0.0,0.07542336480775762
0.0,0.0,0.08170864520840408
0.0,0.0,0.08799392560905056
0.0,0.0,0.09427920600969703
0.0,0.0,0.10056448641034349
0.0,0.0,0.10684976681098995
0.0,0.0,0.11313504721163642
0.0,0.0,0.1194203276122829
0.0,0.0,0.12570560801292935
0.0,0.0,0.13199088841357584
0.0,0.0,0.1382761688142223
0.0,0.0,0.14456144921486877
0.0,0.0,0.15084672961551523
0.0,0.0,0.1571320100161617
0.0,0.0,0.16341729041680816
0.0,0.0,0.16970257081745463
0.0,0.0,0.17598785121810112
0.0,0.0,0.18227313161874759
0.0,0.0,0.18855841201939405
0.0,0.0,0.19484369242004052
0.0,0.0,0.20112897282068698
0.0,0.0,0.20741425322133344
0.0,0.0,0.2136995336219799
0.0,0.0,0.21998481402262637
0.0,0.0,0.22627009442327284
0.0,0.0,0.23255537482391933
0.0,0.0,0.2388406552245658
0.0,0.0,0.24512593562521226
0.0,0.0,0.2514112160258587
0.0,0.0,0.2576964964265052
0.0,0.0,0.2639817768271517
0.0,0.0,0.27026705722779815
0.0,0.0,0.2765523376284446
0.0,0.0,0.2828376180290911
0.0,0.0,0.28912289842973754
0.0,0.0,0.295408178830384
0.0,0.0,0.30169345923103047
0.0,0.0,0.30797873963167693
0.0,0.0,0.3142640200323234
0.0,0.0,0.32054930043296986
0.0,0.0,0.32683458083361633
0.0,0.0,0.3331198612342628
0.0,0.0,0.33940514163490926
0.0,0.0,0.3456904220355557
0.0,0.0,0.35197570243620224
0.0,0.0,0.3582609828368487
0.0,0.0,0.36454626323749517
0.0,0.0,0.37083154363814164
0.0,0.0,0.3771168240387881
0.0,0.0,0.38340210443943457
0.0,0.0,0.38968738484008103
0.0,0.0,0.3959726652407275
0.0,0.0,0.40225794564137396
0.0,0.0,0.4085432260420204
0.0,0.0,0.4148285064426669
0.0,0.0,0.42111378684331335
0.0,0.0,0.4273990672439598
0.0,0.0,0.4336843476446063
0.0,0.0,0.43996962804525275
0.0,0.0,0.4462549084458992
0.0,0.0,0.4525401888465457
0.0,0.0,0.4588254692471922
0.0,0.0,0.46511074964783866
0.0,0.0,0.4713960300484851
0.0,0.0,0.4776813104491316
0.0,0.0,0.48396659084977806
0.0,0.0,0.4902518712504245
0.0,0.0,0.496537151651071
0.0,0.0,0.5028224320517174
0.0,0.0,0.509107712452364
0.0,0.0,0.5153929928530104
0.0,0.0,0.5216782732536569
0.0,0.0,0.5279635536543034
0.0,0.0,0.5342488340549498
0.0,0.0,0.5405341144555963
0.0,0.0,0.5468193948562428
0.0,0.0,0.5531046752568892
0.0,0.0,0.5593899556575357
0.0,0.0,0.5656752360581822
0.0,0.0,0.5719605164588286
0.0,0.0,0.5782457968594751
0.0,0.0,0.5845310772601215
0.0,0.0,0.590816357660768
0.0,0.0,0.5971016380614145
0.0,0.0,0.6033869184620609
0.0,0.0,0.6096721988627074
0.0,0.0,0.6159574792633539
0.0,0.0,0.6222427596640003
0.0,0.0,0.6285280400646468
0.0,0.0,0.6348133204652933
0.0,0.0,0.6410986008659397
0.0,0.0,0.6473838812665862
0.0,0.0,0.6536691616672327
0.0,0.0,0.6599544420678791
0.0,0.0,0.6662397224685256
0.0,0.0,0.672525002869172
0.0,0.0,0.6788102832698185
0.0,0.0,0.685095563670465
0.0,0.0,0.6913808440711114
0.0,0.0,0.6976661244717579
0.0,0.0,0.7039514048724045
0.0,0.0,0.710236685273051
0.0,0.0,0.7165219656736974
0.0,0.0,0.7228072460743439
0.0,0.0,0.7290925264749903
0.0,0.0,0.7353778068756368
0.0,0.0,0.7416630872762833
0.0,0.0,0.7479483676769297
0.0,0.0,0.7542336480775762
0.0,0.0,0.7605189284782227
0.0,0.0,0.7668042088788691
0.0,0.0,0.7730894892795156
0.0,0.0,0.7793747696801621
0.0,0.0,0.7856600500808085
0.0,0.0,0.791945330481455
0.0,0.0,0.7982306108821015
0.0,0.0,0.8045158912827479
0.0,0.0,0.8108011716833944
0.0,0.0,0.8170864520840408
0.0,0.0,0.8233717324846873
0.0,0.0,0.8296570128853338
0.0,0.0,0.8359422932859802
0.0,0.0,0.8422275736866267
0.0,0.0,0.8485128540872732
0.0,0.0,0.8547981344879196
0.0,0.0,0.8610834148885661
0.0,0.0,0.8673686952892126
0.0,0.0,0.873653975689859
0.0,0.0,0.8799392560905055
0.0,0.0,0.886224536491152
0.0,0.0,0.8925098168917984
0.0,0.0,0.8987950972924449
0.0,0.0,0.9050803776930914
0.0,0.0,0.9113656580937379
0.0,0.0,0.9176509384943844
0.0,0.0,0.9239362188950309
0.0,0.0,0.9302214992956773
0.0,0.0,0.9365067796963238
0.0,0.0,0.9427920600969703
0.0,0.0,0.9490773404976167
0.0,0.0,0.9553626208982632
0.0,0.0,0.9616479012989096
0.0,0.0,0.9679331816995561
0.0,0.0,0.9742184621002026
0.0,0.0,0.980503742500849
0.0,0.0,0.9867890229014955
0.0,0.0,0.993074303302142
0.0,0.0,0.9993595837027884
0.0,0.0,1.0056448641034348
0.0,0.0,1.0119301445040814
0.0,0.0,1.018215424904728
0.0,0.0,1.0245007053053743
0.0,0.0,1.0307859857060209
0.0,0.0,1.0370712661066672
0.0,0.0,1.0433565465073138
0.0,0.0,1.0496418269079602
0.0,0.0,1.0559271073086067
0.0,0.0,1.062212387709253
0.0,0.0,1.0684976681098997
0.0,0.0,1.074782948510546
0.0,0.0,1.0810682289111926
0.0,0.0,1.087353509311839
0.0,0.0,1.0936387897124855
0.0,0.0,1.0999240701131319
0.0,0.0,1.1062093505137784
0.0,0.0,1.1124946309144248
0.0,0.0,1.1187799113150714
0.0,0.0,1.1250651917157177
0.0,0.0,1.1313504721163643
0.0,0.0,1.1376357525170107
0.0,0.0,1.1439210329176572
0.0,0.0,1.1502063133183036
0.0,0.0,1.1564915937189502
0.0,0.0,1.1627768741195965
0.0,0.0,1.169062154520243
0.0,0.0,1.1753474349208894
0.0,0.0,1.181632715321536
0.0,0.0,1.1879179957221824
0.0,0.0,1.194203276122829
0.0,0.0,1.2004885565234753
0.0,0.0,1.2067738369241219
0.0,0.0,1.2130591173247685
0.0,0.0,1.2193443977254148
0.0,0.0,1.2256296781260614
0.0,0.0,1.2319149585267077
0.0,0.0,1.2382002389273543
0.0,0.0,1.2444855193280007
0.0,0.0,1.2507707997286472
0.0,0.0,1.2570560801292936
0.0,0.0,1.2633413605299402
0.0,0.0,1.2696266409305865
0.0,0.0,1.275911921331233
0.0,0.0,1.2821972017318795
0.0,0.0,1.288482482132526
0.0,0.0,1.2947677625331724
0.0,0.0,1.301053042933819
0.0,0.0,1.3073383233344653
0.0,0.0,1.3136236037351119
0.0,0.0,1.3199088841357582
0.0,0.0,1.3261941645364048
0.0,0.0,1.3324794449370512
0.0,0.0,1.3387647253376977
0.0,0.0,1.345050005738344
0.0,0.0,1.3513352861389907
0.0,0.0,1.357620566539637
0.0,0.0,1.3639058469402836
0.0,0.0,1.37019112734093
0.0,0.0,1.3764764077415765
0.0,0.0,1.3827616881422229
0.0,0.0,1.3890469685428695
0.0,0.0,1.3953322489435158
0.0,0.0,1.4016175293441624
0.0,0.0,1.407902809744809
0.0,0.0,1.4141880901454553
0.0,0.0,1.420473370546102
0.0,0.0,1.4267586509467483
0.0,0.0,1.4330439313473948
0.0,0.0,1.4393292117480412
0.0,0.0,1.4456144921486878
0.0,0.0,1.4518997725493341
0.0,0.0,1.4581850529499807
0.0,0.0,1.464470333350627
0.0,0.0,1.4707556137512736
0.0,0.0,1.47704089415192
0.0,0.0,1.4833261745525665
0.0,0.0,1.489611454953213
0.0,0.0,1.4958967353538595
0.0,0.0,1.5021820157545058
0.0,0.0,1.5084672961551524
0.0,0.0,1.5147525765557988
0.0,0.0,1.5210378569564453
0.0,0.0,1.5273231373570917
0.0,0.0,1.5336084177577383
0.0,0.0,1.5398936981583846
0.0,0.0,1.5461789785590312
0.0,0.0,1.5524642589596775
0.0,0.0,1.5587495393603241
0.0,0.0,1.5650348197609705
0.0,0.0,1.571320100161617
0.0,0.0,1.5776053805622634
0.0,0.0,1.58389066096291
0.0,0.0,1.5901759413635563
0.0,0.0,1.596461221764203
0.0,0.0,1.6027465021648493
0.0,0.0,1.6090317825654958
0.0,0.0,1.6153170629661424
0.0,0.0,1.6216023433667888
0.0,0.0,1.6278876237674353
0.0,0.0,1.6341729041680817
0.0,0.0,1.6404581845687283
0.0,0.0,1.6467434649693746
0.0,0.0,1.6530287453700212
0.0,0.0,1.6593140257706676
0.0,0.0,1.6655993061713141
0.0,0.0,1.6718845865719605
0.0,0.0,1.678169866972607
0.0,0.0,1.6844551473732534
0.0,0.0,1.6907404277739
0.0,0.0,1.6970257081745463
0.0,0.0,1.703310988575193
0.0,0.0,1.7095962689758393
0.0,0.0,1.7158815493764858
0.0,0.0,1.7221668297771322
0.0,0.0,1.7284521101777788
0.0,0.0,1.7347373905784251
0.0,0.0,1.7410226709790717
0.0,0.0,1.747307951379718
0.0,0.0,1.7535932317803646
0.0,0.0,1.759878512181011
0.0,0.0,1.7661637925816576
0.0,0.0,1.772449072982304
0.0,0.0,1.7787343533829505
0.0,0.0,1.7850196337835968
0.0,0.0,1.7913049141842434
0.0,0.0,1.7975901945848898
0.0,0.0,1.8038754749855364
0.0,0.0,1.8101607553861827
0.0,0.0,1.8164460357868293
0.0,0.0,1.8227313161874759
0.0,0.0,1.8290165965881222
0.0,0.0,1.8353018769887688
0.0,0.0,1.8415871573894151
0.0,0.0,1.8478724377900617
0.0,0.0,1.854157718190708
0.0,0.0,1.8604429985913546
0.0,0.0,1.866728278992001
0.0,0.0,1.8730135593926476
0.0,0.0,1.879298839793294
0.0,0.0,1.8855841201939405
0.0,0.0,1.8918694005945869
0.0,0.0,1.8981546809952334
0.0,0.0,1.9044399613958798
0.0,0.0,1.9107252417965264
0.0,0.0,1.9170105221971727
0.0,0.0,1.9232958025978193
0.0,0.0,1.9295810829984656
0.0,0.0,1.9358663633991122
0.0,0.0,1.9421516437997586
0.0,0.0,1.9484369242004052
0.0,0.0,1.9547222046010515
0.0,0.0,1.961007485001698
0.0,0.0,1.9672927654023444
0.0,0.0,1.973578045802991
0.0,0.0,1.9798633262036374
0.0,0.0,1.986148606604284
0.0,0.0,1.9924338870049303
0.0,0.0,1.9987191674055769
0.0,0.0,2.0050044478062232
0.0,0.0,2.0112897282068696
0.0,0.0,2.0175750086075164
0.0,0.0,2.0238602890081627
0.0,0.0,2.030145569408809
0.0,0.0,2.036430849809456
0.0,0.0,2.0427161302101022
0.0,0.0,2.0490014106107486
0.0,0.0,2.055286691011395
0.0,0.0,2.0615719714120417
0.0,0.0,2.067857251812688
0.0,0.0,2.0741425322133344
0.0,0.0,2.080427812613981
0.0,0.0,2.0867130930146276
0.0,0.0,2.092998373415274
0.0,0.0,2.0992836538159203
0.0,0.0,2.1055689342165667
0.0,0.0,2.1118542146172135
0.0,0.0,2.11813949501786
0.0,0.0,2.124424775418506
0.0,0.0,2.1307100558191525
0.0,0.0,2.1369953362197993
0.0,0.0,2.1432806166204457
0.0,0.0,2.149565897021092
0.0,0.0,2.1558511774217384
0.0,0.0,2.162136457822385
0.0,0.0,2.1684217382230315
0.0,0.0,2.174707018623678
0.0,0.0,2.1809922990243242
0.0,0.0,2.187277579424971
0.0,0.0,2.1935628598256174
0.0,0.0,2.1998481402262637
0.0,0.0,2.20613342062691
0.0,0.0,2.212418701027557
0.0,0.0,2.2187039814282032
0.0,0.0,2.2249892618288496
0.0,0.0,2.2312745422294964
0.0,0.0,2.2375598226301427
0.0,0.0,2.243845103030789
0.0,0.0,2.2501303834314355
0.0,0.0,2.2564156638320823
0.0,0.0,2.2627009442327286
0.0,0.0,2.268986224633375
0.0,0.0,2.2752715050340213
0.0,0.0,2.281556785434668
0.0,0.0,2.2878420658353145
0.0,0.0,2.294127346235961
0.0,0.0,2.300412626636607
0.0,0.0,2.306697907037254
0.0,0.0,2.3129831874379003
0.0,0.0,2.3192684678385467
0.0,0.0,2.325553748239193
0.0,0.0,2.33183902863984
0.0,0.0,2.338124309040486
0.0,0.0,2.3444095894411325
0.0,0.0,2.350694869841779
0.0,0.0,2.3569801502424257
0.0,0.0,2.363265430643072
0.0,0.0,2.3695507110437184
0.0,0.0,2.3758359914443647
0.0,0.0,2.3821212718450115
0.0,0.0,2.388406552245658
0.0,0.0,2.3946918326463043
0.0,0.0,2.4009771130469506
0.0,0.0,2.4072623934475974
0.0,0.0,2.4135476738482438
