X,Y,Theta
0.0,-3.0,1.5707963267948966
0.0,-2.997999333111037,1.5707963267948966
0.0,-2.995998666222074,1.5707963267948966
0.0,-2.993997999333111,1.5707963267948966
0.0,-2.9919973324441482,1.5707963267948966
0.0,-2.989996665555185,1.5707963267948966
0.0,-2.987995998666222,1.5707963267948966
0.0,-2.985995331777259,1.5707963267948966
0.0,-2.983994664888296,1.5707963267948966
0.0,-2.981993997999333,1.5707963267948966
0.0,-2.97999333111037,1.5707963267948966
0.0,-2.977992664221407,1.5707963267948966
0.0,-2.9759919973324442,1.5707963267948966
0.0,-2.9739913304434813,1.5707963267948966
0.0,-2.9719906635545184,1.5707963267948966
0.0,-2.969989996665555,1.5707963267948966
0.0,-2.967989329776592,1.5707963267948966
0.0,-2.965988662887629,1.5707963267948966
0.0,-2.963987995998666,1.5707963267948966
0.0,-2.961987329109703,1.5707963267948966
0.0,-2.9599866622207403,1.5707963267948966
0.0,-2.9579859953317773,1.5707963267948966
0.0,-2.9559853284428144,1.5707963267948966
0.0,-2.9539846615538514,1.5707963267948966
0.0,-2.9519839946648885,1.5707963267948966
0.0,-2.949983327775925,1.5707963267948966
0.0,-2.947982660886962,1.5707963267948966
0.0,-2.945981993997999,1.5707963267948966
0.0,-2.9439813271090363,1.5707963267948966
0.0,-2.9419806602200733,1.5707963267948966
0.0,-2.9399799933311104,1.5707963267948966
0.0,-2.9379793264421474,1.5707963267948966
0.0,-2.9359786595531845,1.5707963267948966
0.0,-2.9339779926642215,1.5707963267948966
0.0,-2.9319773257752586,1.5707963267948966
0.0,-2.929976658886295,1.5707963267948966
0.0,-2.9279759919973323,1.5707963267948966
0.0,-2.9259753251083693,1.5707963267948966
0.0,-2.9239746582194064,1.5707963267948966
0.0,-2.9219739913304434,1.5707963267948966
0.0,-2.9199733244414805,1.5707963267948966
0.0,-2.9179726575525176,1.5707963267948966
0.0,-2.9159719906635546,1.5707963267948966
0.0,-2.9139713237745917,1.5707963267948966
0.0,-2.9119706568856287,1.5707963267948966
0.0,-2.9099699899966653,1.5707963267948966
0.0,-2.9079693231077024,1.5707963267948966
0.0,-2.9059686562187395,1.5707963267948966
0.0,-2.9039679893297765,1.5707963267948966
0.0,-2.9019673224408136,1.5707963267948966
0.0,-2.8999666555518506,1.5707963267948966
0.0,-2.8979659886628877,1.5707963267948966
0.0,-2.8959653217739247,1.5707963267948966
0.0,-2.893964654884962,1.5707963267948966
0.0,-2.891963987995999,1.5707963267948966
0.0,-2.8899633211070355,1.5707963267948966
0.0,-2.8879626542180725,1.5707963267948966
0.0,-2.8859619873291096,1.5707963267948966
0.0,-2.8839613204401466,1.5707963267948966
0.0,-2.8819606535511837,1.5707963267948966
0.0,-2.8799599866622208,1.5707963267948966
0.0,-2.877959319773258,1.5707963267948966
0.0,-2.875958652884295,1.5707963267948966
0.0,-2.873957985995332,1.5707963267948966
0.0,-2.871957319106369,1.5707963267948966
0.0,-2.8699566522174056,1.5707963267948966
0.0,-2.8679559853284426,1.5707963267948966
0.0,-2.8659553184394797,1.5707963267948966
0.0,-2.8639546515505168,1.5707963267948966
